date,category,region,units_sold,revenue
2025-05-03,Sports,East,4,73.46
2025-05-03,Home & Garden,South,2,46.68
2025-05-03,Electronics,South,2,179.73
2025-05-03,Clothing,North,3,54.42
2025-05-03,Electronics,North,3,171.63
2025-05-03,Electronics,East,2,215.25
2025-05-03,Electronics,East,2,173.25
2025-05-03,Electronics,South,1,187.32
2025-05-03,Electronics,South,3,198.29
2025-05-03,Clothing,West,4,44.69
2025-05-03,Sports,North,2,59.64
2025-05-03,Electronics,South,3,211.94
2025-05-03,Clothing,North,4,50.3
2025-05-03,Books,North,4,16.5
2025-05-03,Clothing,South,1,43.27
2025-05-03,Electronics,East,1,222.98
2025-05-03,Home & Garden,South,3,54.86
2025-05-03,Books,North,3,18.94
2025-05-03,Home & Garden,North,4,89.34
2025-05-03,Clothing,North,3,53.9
2025-05-03,Books,North,3,15.43
2025-05-03,Electronics,East,2,213.69
2025-05-03,Electronics,West,2,188.14
2025-05-04,Electronics,South,4,208.71
2025-05-04,Clothing,West,4,59.07
2025-05-04,Sports,East,2,95.43
2025-05-04,Electronics,South,2,101.21
2025-05-04,Electronics,South,2,214.39
2025-05-04,Home & Garden,East,1,38.88
2025-05-04,Home & Garden,North,3,73.4
2025-05-04,Electronics,South,1,203.0
2025-05-04,Electronics,South,2,155.88
2025-05-04,Electronics,East,2,136.6
2025-05-04,Clothing,North,1,48.99
2025-05-04,Books,West,1,19.28
2025-05-04,Sports,South,2,84.23
2025-05-04,Electronics,West,2,209.07
2025-05-04,Books,East,1,18.61
2025-05-04,Books,North,1,18.88
2025-05-04,Clothing,East,3,46.99
2025-05-04,Clothing,West,1,33.81
2025-05-04,Sports,West,3,69.01
2025-05-04,Clothing,West,1,35.45
2025-05-04,Clothing,North,2,35.1
2025-05-04,Clothing,South,2,50.18
2025-05-05,Electronics,East,2,178.01
2025-05-05,Home & Garden,East,2,49.61
2025-05-05,Electronics,North,4,182.34
2025-05-05,Books,East,1,18.21
2025-05-05,Sports,South,2,68.43
2025-05-05,Books,East,2,18.03
2025-05-05,Electronics,West,3,167.47
2025-05-05,Books,East,2,20.12
2025-05-05,Electronics,West,1,137.71
2025-05-05,Electronics,East,3,206.43
2025-05-05,Clothing,East,3,39.28
2025-05-05,Books,North,3,17.68
2025-05-05,Clothing,West,3,49.87
2025-05-05,Home & Garden,North,4,66.11
2025-05-05,Electronics,North,1,189.83
2025-05-06,Clothing,West,1,50.85
2025-05-06,Electronics,South,1,221.24
2025-05-06,Sports,South,4,63.67
2025-05-06,Clothing,North,2,43.02
2025-05-06,Books,South,4,15.66
2025-05-06,Home & Garden,South,2,75.89
2025-05-06,Sports,South,1,65.29
2025-05-06,Books,North,3,14.21
2025-05-06,Home & Garden,North,1,52.18
2025-05-06,Electronics,North,1,193.56
2025-05-06,Home & Garden,South,1,67.53
2025-05-06,Electronics,South,2,184.52
2025-05-06,Electronics,South,2,148.79
2025-05-06,Clothing,South,1,48.93
2025-05-06,Clothing,East,2,36.33
2025-05-06,Electronics,South,4,151.3
2025-05-06,Electronics,East,3,166.24
2025-05-06,Electronics,North,1,197.72
2025-05-06,Clothing,North,2,48.24
2025-05-06,Electronics,North,2,238.15
2025-05-06,Home & Garden,South,2,67.18
2025-05-06,Home & Garden,West,3,58.6
2025-05-06,Clothing,South,2,47.31
2025-05-06,Electronics,West,4,178.42
2025-05-06,Sports,West,4,74.16
2025-05-06,Clothing,West,2,45.03
2025-05-06,Electronics,North,1,163.14
2025-05-06,Electronics,East,3,193.56
2025-05-06,Clothing,East,4,43.75
2025-05-06,Electronics,South,1,181.06
2025-05-06,Electronics,East,3,214.13
2025-05-06,Electronics,East,1,203.39
2025-05-06,Electronics,East,2,136.56
2025-05-06,Electronics,South,4,203.87
2025-05-06,Clothing,West,3,44.74
2025-05-06,Clothing,West,4,44.05
2025-05-07,Clothing,South,1,53.98
2025-05-07,Electronics,East,1,181.59
2025-05-07,Electronics,South,4,167.02
2025-05-07,Clothing,North,2,37.51
2025-05-07,Clothing,East,2,46.43
2025-05-07,Clothing,North,2,51.96
2025-05-07,Clothing,East,3,55.99
2025-05-07,Clothing,East,3,42.75
2025-05-07,Electronics,North,2,230.85
2025-05-07,Sports,East,3,84.41
2025-05-07,Sports,South,3,81.96
2025-05-07,Home & Garden,South,2,69.6
2025-05-07,Electronics,North,1,141.81
2025-05-07,Sports,South,4,81.6
2025-05-07,Electronics,South,1,206.47
2025-05-07,Books,West,4,19.1
2025-05-07,Clothing,South,1,45.05
2025-05-07,Home & Garden,West,4,61.82
2025-05-07,Sports,West,1,66.38
2025-05-07,Electronics,North,4,165.84
2025-05-07,Home & Garden,South,3,67.47
2025-05-07,Electronics,West,1,164.88
2025-05-07,Clothing,West,2,41.53
2025-05-07,Electronics,North,1,220.61
2025-05-07,Electronics,South,3,245.36
2025-05-07,Sports,East,3,83.63
2025-05-07,Electronics,West,2,200.2
2025-05-08,Sports,South,2,72.12
2025-05-08,Home & Garden,North,4,54.21
2025-05-08,Home & Garden,West,1,65.56
2025-05-08,Clothing,West,2,40.86
2025-05-08,Books,West,1,14.73
2025-05-08,Clothing,West,3,41.17
2025-05-08,Clothing,North,3,62.86
2025-05-08,Clothing,North,1,48.94
2025-05-08,Home & Garden,East,3,38.6
2025-05-08,Clothing,North,4,49.18
2025-05-08,Clothing,South,4,44.91
2025-05-08,Sports,West,3,66.12
2025-05-08,Clothing,South,1,45.95
2025-05-08,Electronics,South,1,150.16
2025-05-08,Sports,West,2,66.79
2025-05-08,Clothing,East,1,53.84
2025-05-08,Books,East,3,17.0
2025-05-08,Home & Garden,South,3,59.96
2025-05-08,Books,West,1,13.27
2025-05-08,Home & Garden,West,4,58.38
2025-05-08,Clothing,East,2,38.93
2025-05-08,Electronics,South,2,161.52
2025-05-08,Clothing,North,2,43.04
2025-05-08,Home & Garden,South,3,52.54
2025-05-08,Clothing,South,4,43.89
2025-05-08,Electronics,West,3,140.1
2025-05-08,Electronics,West,4,204.79
2025-05-08,Home & Garden,North,4,66.84
2025-05-08,Electronics,East,1,153.87
2025-05-08,Clothing,West,4,39.43
2025-05-08,Electronics,West,3,192.67
2025-05-08,Clothing,South,3,47.8
2025-05-08,Sports,South,4,65.78
2025-05-08,Clothing,West,3,47.71
2025-05-08,Electronics,East,3,214.18
2025-05-08,Clothing,South,3,47.94
2025-05-08,Home & Garden,North,1,64.55
2025-05-09,Sports,West,4,62.46
2025-05-09,Clothing,North,1,34.32
2025-05-09,Electronics,North,2,171.97
2025-05-09,Clothing,East,4,44.97
2025-05-09,Electronics,East,3,183.93
2025-05-09,Home & Garden,East,4,54.75
2025-05-09,Electronics,South,2,180.07
2025-05-09,Electronics,East,1,145.27
2025-05-09,Electronics,South,2,215.63
2025-05-09,Electronics,South,2,172.22
2025-05-09,Clothing,South,4,45.9
2025-05-09,Electronics,East,4,260.94
2025-05-09,Books,South,1,12.96
2025-05-09,Books,West,1,21.01
2025-05-09,Home & Garden,South,2,53.62
2025-05-09,Clothing,East,3,42.59
2025-05-09,Electronics,West,4,163.45
2025-05-09,Home & Garden,South,2,60.62
2025-05-09,Electronics,West,3,140.24
2025-05-09,Clothing,West,4,48.58
2025-05-09,Clothing,South,3,33.65
2025-05-09,Electronics,East,3,240.81
2025-05-09,Sports,South,4,71.71
2025-05-09,Home & Garden,North,4,62.18
2025-05-09,Clothing,North,3,48.28
2025-05-09,Home & Garden,West,2,69.49
2025-05-09,Home & Garden,South,4,54.37
2025-05-09,Books,West,2,20.06
2025-05-09,Clothing,West,4,45.04
2025-05-09,Electronics,East,2,218.36
2025-05-10,Clothing,West,2,37.44
2025-05-10,Books,East,2,17.85
2025-05-10,Sports,South,2,79.64
2025-05-10,Clothing,East,4,61.27
2025-05-10,Electronics,West,1,148.95
2025-05-10,Sports,East,4,57.61
2025-05-10,Electronics,South,1,203.56
2025-05-10,Clothing,South,4,51.61
2025-05-10,Home & Garden,South,4,57.83
2025-05-10,Electronics,South,3,227.37
2025-05-10,Books,South,4,10.59
2025-05-10,Home & Garden,South,4,54.68
2025-05-10,Books,West,3,22.52
2025-05-10,Clothing,North,3,50.63
2025-05-10,Home & Garden,South,3,68.14
2025-05-10,Home & Garden,North,3,60.38
2025-05-10,Clothing,South,4,44.42
2025-05-10,Home & Garden,West,1,60.58
2025-05-10,Electronics,West,4,150.2
2025-05-10,Home & Garden,North,3,70.34
2025-05-10,Books,North,1,14.86
2025-05-10,Electronics,North,4,170.05
2025-05-10,Home & Garden,East,1,53.38
2025-05-10,Sports,South,2,74.16
2025-05-10,Sports,East,1,72.94
2025-05-10,Home & Garden,West,1,73.81
2025-05-10,Home & Garden,South,4,75.15
2025-05-10,Clothing,East,2,45.94
2025-05-10,Sports,East,3,70.52
2025-05-10,Home & Garden,North,2,57.45
2025-05-10,Sports,West,2,72.42
2025-05-10,Home & Garden,North,2,58.32
2025-05-10,Clothing,North,4,45.86
2025-05-10,Clothing,East,1,43.7
2025-05-10,Clothing,West,2,41.54
2025-05-10,Home & Garden,West,1,57.79
2025-05-10,Electronics,South,4,124.29
2025-05-10,Sports,South,4,68.74
2025-05-10,Home & Garden,East,1,44.99
2025-05-11,Books,West,3,19.27
2025-05-11,Electronics,North,1,189.83
2025-05-11,Clothing,North,1,47.04
2025-05-11,Clothing,South,1,37.46
2025-05-11,Home & Garden,West,3,68.83
2025-05-11,Clothing,West,1,53.59
2025-05-11,Electronics,East,2,172.78
2025-05-11,Clothing,West,4,43.96
2025-05-11,Books,South,1,19.08
2025-05-11,Electronics,East,1,214.36
2025-05-11,Clothing,West,3,42.19
2025-05-11,Sports,East,3,78.4
2025-05-11,Clothing,West,4,52.77
2025-05-11,Sports,South,1,70.37
2025-05-11,Clothing,North,1,44.5
2025-05-11,Electronics,West,4,217.72
2025-05-11,Clothing,South,3,48.09
2025-05-11,Home & Garden,South,2,61.62
2025-05-11,Books,East,2,17.94
2025-05-11,Clothing,North,4,51.37
2025-05-11,Electronics,North,4,217.68
2025-05-11,Sports,North,1,64.92
2025-05-11,Books,West,1,22.23
2025-05-11,Sports,South,2,84.57
2025-05-11,Home & Garden,South,3,56.54
2025-05-11,Sports,West,3,62.79
2025-05-11,Sports,East,3,92.21
2025-05-11,Books,South,3,16.62
2025-05-11,Sports,North,2,65.38
2025-05-11,Clothing,South,1,47.02
2025-05-11,Sports,West,2,70.78
2025-05-11,Clothing,North,1,53.69
2025-05-11,Books,East,3,22.64
2025-05-11,Clothing,East,4,54.51
2025-05-11,Home & Garden,South,2,65.79
2025-05-11,Electronics,East,3,185.79
2025-05-11,Electronics,West,1,203.34
2025-05-11,Electronics,North,4,175.5
2025-05-12,Books,East,4,17.08
2025-05-12,Clothing,South,4,48.6
2025-05-12,Clothing,East,1,39.73
2025-05-12,Books,East,2,21.73
2025-05-12,Home & Garden,West,2,65.92
2025-05-12,Home & Garden,East,4,60.26
2025-05-12,Electronics,East,4,176.88
2025-05-12,Clothing,North,2,33.7
2025-05-12,Home & Garden,South,1,56.02
2025-05-12,Electronics,West,3,206.15
2025-05-12,Clothing,East,2,55.33
2025-05-12,Home & Garden,East,4,66.58
2025-05-12,Electronics,West,3,142.17
2025-05-12,Sports,North,3,75.54
2025-05-12,Electronics,East,2,190.19
2025-05-12,Sports,North,1,60.74
2025-05-12,Home & Garden,West,3,56.89
2025-05-12,Home & Garden,West,4,52.68
2025-05-12,Clothing,North,2,58.51
2025-05-13,Electronics,East,3,225.86
2025-05-13,Electronics,East,4,174.74
2025-05-13,Books,North,4,14.98
2025-05-13,Books,East,2,18.0
2025-05-13,Electronics,East,2,206.36
2025-05-13,Sports,West,4,62.0
2025-05-13,Clothing,North,2,50.3
2025-05-13,Clothing,East,2,44.22
2025-05-13,Electronics,South,3,170.55
2025-05-13,Clothing,South,1,42.52
2025-05-13,Electronics,East,3,208.71
2025-05-13,Clothing,East,3,45.3
2025-05-13,Books,South,1,20.47
2025-05-13,Home & Garden,North,1,58.52
2025-05-13,Clothing,East,4,43.32
2025-05-13,Home & Garden,East,2,60.54
2025-05-13,Home & Garden,North,3,69.18
2025-05-13,Electronics,South,1,222.71
2025-05-13,Electronics,East,2,157.52
2025-05-13,Clothing,West,4,34.16
2025-05-13,Electronics,West,3,202.07
2025-05-13,Electronics,East,2,194.35
2025-05-13,Home & Garden,East,1,67.59
2025-05-13,Clothing,East,1,48.04
2025-05-13,Clothing,South,4,52.53
2025-05-13,Home & Garden,East,2,65.95
2025-05-13,Home & Garden,West,2,45.86
2025-05-13,Electronics,East,1,200.1
2025-05-13,Clothing,North,3,40.06
2025-05-13,Electronics,South,3,169.79
2025-05-13,Books,South,1,21.21
2025-05-13,Home & Garden,North,1,70.98
2025-05-13,Electronics,West,2,215.39
2025-05-13,Electronics,West,4,179.51
2025-05-14,Home & Garden,West,1,52.63
2025-05-14,Electronics,East,4,225.3
2025-05-14,Clothing,West,4,40.59
2025-05-14,Sports,South,1,87.35
2025-05-14,Electronics,East,2,187.82
2025-05-14,Home & Garden,West,1,69.74
2025-05-14,Clothing,East,1,52.3
2025-05-14,Books,South,3,23.98
2025-05-14,Clothing,West,3,48.18
2025-05-14,Books,West,2,11.78
2025-05-14,Sports,North,1,63.77
2025-05-14,Clothing,North,3,54.21
2025-05-14,Electronics,East,1,150.4
2025-05-14,Books,South,4,13.12
2025-05-14,Electronics,East,4,212.91
2025-05-14,Clothing,West,2,60.36
2025-05-14,Home & Garden,North,4,56.99
2025-05-14,Books,West,2,17.31
2025-05-14,Books,South,4,22.09
2025-05-14,Sports,South,2,88.81
2025-05-14,Home & Garden,West,4,66.95
2025-05-14,Sports,North,4,92.31
2025-05-14,Books,East,3,15.76
2025-05-14,Books,South,1,17.1
2025-05-14,Books,South,3,20.13
2025-05-14,Electronics,East,3,171.43
2025-05-14,Clothing,South,2,50.6
2025-05-14,Sports,West,4,77.32
2025-05-14,Clothing,South,2,52.03
2025-05-14,Electronics,South,3,159.1
2025-05-14,Home & Garden,West,2,63.77
2025-05-14,Electronics,South,3,154.51
2025-05-14,Electronics,South,4,181.33
2025-05-14,Sports,East,3,91.84
2025-05-14,Clothing,East,1,36.29
2025-05-14,Sports,East,2,69.9
2025-05-15,Books,East,3,20.46
2025-05-15,Sports,North,4,60.49
2025-05-15,Electronics,East,3,204.2
2025-05-15,Home & Garden,East,3,61.44
2025-05-15,Sports,East,4,66.08
2025-05-15,Books,South,3,15.94
2025-05-15,Home & Garden,East,4,63.1
2025-05-15,Home & Garden,East,3,67.18
2025-05-15,Sports,West,3,82.35
2025-05-15,Electronics,East,2,204.0
2025-05-15,Books,South,2,18.51
2025-05-15,Books,South,1,17.24
2025-05-15,Books,West,2,18.03
2025-05-15,Clothing,South,2,56.5
2025-05-15,Home & Garden,West,1,38.42
2025-05-16,Clothing,East,4,47.16
2025-05-16,Home & Garden,North,2,62.71
2025-05-16,Electronics,North,2,151.62
2025-05-16,Home & Garden,South,2,52.41
2025-05-16,Electronics,North,2,170.61
2025-05-16,Electronics,North,2,172.89
2025-05-16,Electronics,East,2,176.09
2025-05-16,Home & Garden,South,4,64.27
2025-05-16,Home & Garden,East,2,82.13
2025-05-16,Electronics,North,4,160.59
2025-05-16,Books,South,2,17.5
2025-05-16,Clothing,North,1,46.46
2025-05-16,Clothing,West,3,42.42
2025-05-16,Clothing,North,2,55.88
2025-05-16,Clothing,East,3,38.93
2025-05-16,Clothing,East,3,29.56
2025-05-16,Clothing,West,2,51.11
2025-05-16,Sports,South,1,64.7
2025-05-16,Electronics,West,2,227.6
2025-05-16,Electronics,West,3,154.61
2025-05-16,Sports,North,1,74.58
2025-05-16,Home & Garden,West,2,84.35
2025-05-17,Clothing,South,4,38.01
2025-05-17,Clothing,South,4,51.83
2025-05-17,Home & Garden,South,3,64.89
2025-05-17,Clothing,West,4,55.64
2025-05-17,Books,North,1,20.93
2025-05-17,Electronics,South,4,135.88
2025-05-17,Electronics,West,3,182.76
2025-05-17,Books,North,1,17.87
2025-05-17,Sports,West,2,78.2
2025-05-17,Electronics,South,1,232.95
2025-05-17,Clothing,South,3,45.32
2025-05-17,Clothing,North,3,35.1
2025-05-17,Electronics,North,3,178.07
2025-05-17,Electronics,North,3,251.7
2025-05-17,Electronics,West,4,171.92
2025-05-17,Sports,West,2,64.92
2025-05-17,Electronics,South,2,166.19
2025-05-18,Books,East,4,22.0
2025-05-18,Electronics,North,4,132.01
2025-05-18,Sports,East,1,92.7
2025-05-18,Sports,West,4,60.14
2025-05-18,Clothing,West,2,40.94
2025-05-18,Books,West,3,19.67
2025-05-18,Electronics,South,3,239.22
2025-05-18,Electronics,South,2,177.21
2025-05-18,Clothing,East,1,57.02
2025-05-18,Home & Garden,East,1,55.58
2025-05-18,Clothing,South,3,34.85
2025-05-18,Electronics,South,1,202.84
2025-05-18,Electronics,West,3,253.35
2025-05-18,Clothing,West,1,37.2
2025-05-18,Electronics,North,3,187.17
2025-05-18,Sports,West,1,82.79
2025-05-18,Sports,East,2,85.95
2025-05-18,Electronics,West,1,190.19
2025-05-18,Home & Garden,South,3,63.62
2025-05-18,Home & Garden,South,3,50.09
2025-05-18,Home & Garden,North,1,71.02
2025-05-19,Clothing,South,2,41.97
2025-05-19,Electronics,East,3,120.44
2025-05-19,Sports,North,1,90.46
2025-05-19,Home & Garden,East,3,62.58
2025-05-19,Electronics,East,4,203.62
2025-05-19,Clothing,North,4,45.3
2025-05-19,Home & Garden,West,4,79.2
2025-05-19,Electronics,South,3,194.12
2025-05-19,Sports,South,4,91.55
2025-05-19,Home & Garden,North,4,67.1
2025-05-19,Home & Garden,North,1,81.05
2025-05-19,Clothing,South,2,47.15
2025-05-19,Electronics,East,2,205.02
2025-05-19,Clothing,North,1,43.33
2025-05-19,Electronics,North,4,195.01
2025-05-19,Books,South,2,16.23
2025-05-19,Home & Garden,North,3,60.55
2025-05-20,Home & Garden,West,2,73.02
2025-05-20,Clothing,South,3,40.48
2025-05-20,Sports,West,2,67.49
2025-05-20,Books,West,2,22.57
2025-05-20,Sports,South,2,78.77
2025-05-20,Clothing,West,2,41.39
2025-05-20,Clothing,East,4,37.9
2025-05-20,Clothing,North,3,39.18
2025-05-20,Books,West,4,19.3
2025-05-20,Clothing,South,2,46.54
2025-05-20,Electronics,North,1,193.9
2025-05-20,Clothing,West,3,47.73
2025-05-20,Electronics,West,1,235.89
2025-05-20,Electronics,North,3,145.66
2025-05-20,Home & Garden,South,2,61.52
2025-05-20,Sports,East,1,63.06
2025-05-20,Clothing,South,1,39.86
2025-05-20,Books,West,3,19.6
2025-05-21,Home & Garden,South,3,76.49
2025-05-21,Electronics,North,3,254.01
2025-05-21,Electronics,East,2,216.72
2025-05-21,Home & Garden,North,2,58.17
2025-05-21,Clothing,East,1,56.59
2025-05-21,Home & Garden,North,1,73.49
2025-05-21,Home & Garden,North,2,58.64
2025-05-21,Home & Garden,North,4,57.09
2025-05-21,Books,East,4,21.87
2025-05-21,Sports,North,3,82.41
2025-05-21,Home & Garden,West,3,62.28
2025-05-21,Electronics,West,2,203.76
2025-05-21,Sports,East,3,86.17
2025-05-21,Electronics,South,4,163.04
2025-05-21,Electronics,North,1,193.53
2025-05-21,Clothing,South,2,43.06
2025-05-21,Electronics,East,2,198.47
2025-05-21,Home & Garden,East,2,62.61
2025-05-21,Clothing,North,2,44.89
2025-05-21,Home & Garden,South,4,46.67
2025-05-21,Home & Garden,East,3,49.83
2025-05-21,Sports,East,2,57.48
2025-05-21,Books,North,4,19.78
2025-05-21,Electronics,East,4,198.35
2025-05-21,Home & Garden,East,3,55.06
2025-05-21,Clothing,South,1,36.76
2025-05-21,Electronics,North,1,216.37
2025-05-21,Books,East,3,14.15
2025-05-21,Sports,East,4,67.84
2025-05-21,Electronics,East,4,182.76
2025-05-22,Electronics,South,3,143.54
2025-05-22,Electronics,South,1,193.58
2025-05-22,Electronics,North,1,216.92
2025-05-22,Sports,South,3,81.41
2025-05-22,Home & Garden,South,1,62.63
2025-05-22,Sports,South,2,70.14
2025-05-22,Electronics,East,1,195.62
2025-05-22,Electronics,South,4,183.77
2025-05-22,Clothing,South,3,41.2
2025-05-22,Books,West,2,16.95
2025-05-22,Clothing,South,1,55.01
2025-05-22,Electronics,North,4,185.03
2025-05-22,Home & Garden,East,2,63.04
2025-05-22,Electronics,East,4,217.19
2025-05-22,Home & Garden,West,2,51.38
2025-05-22,Sports,South,2,56.96
2025-05-22,Electronics,North,1,213.64
2025-05-22,Electronics,West,1,247.48
2025-05-23,Sports,West,2,55.82
2025-05-23,Electronics,East,3,160.58
2025-05-23,Clothing,South,4,55.17
2025-05-23,Electronics,West,4,247.05
2025-05-23,Electronics,North,4,180.7
2025-05-23,Clothing,North,4,40.73
2025-05-23,Books,North,2,17.8
2025-05-23,Clothing,South,4,42.76
2025-05-23,Clothing,South,1,47.62
2025-05-23,Home & Garden,South,4,62.73
2025-05-23,Home & Garden,West,2,57.85
2025-05-23,Clothing,West,4,37.99
2025-05-23,Home & Garden,South,3,58.52
2025-05-23,Electronics,South,1,218.04
2025-05-23,Electronics,South,3,136.63
2025-05-23,Sports,North,4,85.81
2025-05-23,Clothing,North,3,48.19
2025-05-23,Clothing,East,1,49.72
2025-05-23,Clothing,North,2,35.32
2025-05-23,Home & Garden,North,3,58.25
2025-05-23,Sports,West,3,65.14
2025-05-23,Home & Garden,North,3,75.6
2025-05-23,Clothing,South,3,48.92
2025-05-23,Electronics,South,2,175.5
2025-05-23,Sports,North,4,70.6
2025-05-23,Clothing,North,3,50.41
2025-05-23,Books,North,4,23.96
2025-05-23,Sports,East,1,65.75
2025-05-23,Electronics,South,3,179.62
2025-05-23,Home & Garden,South,1,72.7
2025-05-23,Clothing,South,1,49.38
2025-05-23,Home & Garden,West,3,66.48
2025-05-24,Electronics,East,2,216.07
2025-05-24,Clothing,East,3,42.8
2025-05-24,Sports,West,2,72.14
2025-05-24,Sports,North,4,70.01
2025-05-24,Electronics,West,1,153.89
2025-05-24,Home & Garden,North,1,64.97
2025-05-24,Clothing,East,2,43.67
2025-05-24,Home & Garden,South,2,69.91
2025-05-24,Electronics,North,4,190.3
2025-05-24,Electronics,West,4,161.38
2025-05-24,Electronics,South,3,197.08
2025-05-24,Electronics,South,1,150.24
2025-05-24,Clothing,North,1,49.57
2025-05-24,Sports,South,1,79.5
2025-05-24,Electronics,West,2,243.19
2025-05-24,Sports,East,2,60.83
2025-05-24,Clothing,North,4,43.67
2025-05-24,Electronics,West,4,171.72
2025-05-24,Clothing,East,3,47.98
2025-05-24,Electronics,West,1,156.63
2025-05-24,Clothing,North,4,38.85
2025-05-24,Books,South,4,15.19
2025-05-24,Electronics,North,2,126.69
2025-05-24,Clothing,North,1,41.89
2025-05-24,Home & Garden,South,2,67.82
2025-05-24,Home & Garden,East,3,50.06
2025-05-24,Clothing,West,1,41.59
2025-05-24,Home & Garden,East,3,64.4
2025-05-24,Books,West,4,16.43
2025-05-24,Home & Garden,West,2,67.44
2025-05-24,Clothing,West,3,48.59
2025-05-24,Home & Garden,East,3,61.98
2025-05-24,Home & Garden,South,4,62.34
2025-05-24,Electronics,South,2,219.19
2025-05-24,Clothing,West,2,49.79
2025-05-25,Sports,South,1,60.95
2025-05-25,Sports,West,2,64.34
2025-05-25,Clothing,South,3,51.24
2025-05-25,Clothing,North,3,37.69
2025-05-25,Home & Garden,South,4,54.74
2025-05-25,Clothing,East,2,52.24
2025-05-25,Home & Garden,West,4,59.18
2025-05-25,Clothing,North,3,56.17
2025-05-25,Clothing,South,2,52.9
2025-05-25,Clothing,South,4,31.04
